bench,bench_id,tw_id,cosine
tb2,fix-code-vulnerability,tw_137513,0.4255
tb2,fix-code-vulnerability,tw_124734,0.4252
tb2,fix-code-vulnerability,tw_229529,0.4192
tb2,fix-code-vulnerability,tw_741214,0.4160
tb2,fix-code-vulnerability,tw_425032,0.4150
tb2,fix-code-vulnerability,tw_15324,0.4143
tb2,fix-code-vulnerability,tw_744059,0.4142
tb2,fix-code-vulnerability,tw_678586,0.4096
tb2,fix-code-vulnerability,tw_11071,0.4081
tb2,fix-code-vulnerability,tw_664703,0.4040
tb2,fix-code-vulnerability,tw_739013,0.3965
tb2,fix-code-vulnerability,tw_239821,0.3946
tb2,fix-git,tw_590222,0.2622
tb2,fix-git,tw_207321,0.2526
tb2,fix-git,tw_717308,0.2522
tb2,fix-git,tw_8603,0.2341
tb2,fix-git,tw_361500,0.2341
tb2,fix-git,tw_329715,0.2229
tb2,fix-git,tw_524015,0.2113
tb2,fix-git,tw_676108,0.2059
tb2,fix-git,tw_17356,0.2056
tb2,fix-git,tw_321885,0.2055
tb2,fix-git,tw_1063,0.1976
tb2,fix-git,tw_244302,0.1959
tb2,fix-git,tw_116502,0.1954
tb2,fix-git,tw_274399,0.1928
tb2,fix-git,tw_127612,0.1922
tb2,fix-git,tw_576477,0.1879
tb2,fix-git,tw_475765,0.1854
tb2,fix-git,tw_496399,0.1802
tb2,fix-git,tw_217121,0.1779
tb2,fix-git,tw_602889,0.1775
tb2,fix-ocaml-gc,tw_226228,0.5609
tb2,fix-ocaml-gc,tw_126678,0.4135
tb2,fix-ocaml-gc,tw_108329,0.3967
tb2,fix-ocaml-gc,tw_101812,0.3934
tb2,fix-ocaml-gc,tw_247983,0.3905
tb2,fix-ocaml-gc,tw_46081,0.3847
tb2,fix-ocaml-gc,tw_23077,0.3792
tb2,fix-ocaml-gc,tw_593620,0.3787
tb2,fix-ocaml-gc,tw_500771,0.3773
tb2,fix-ocaml-gc,tw_290643,0.3743
tb2,fix-ocaml-gc,tw_185325,0.3730
tb2,fix-ocaml-gc,tw_356458,0.3711
tb2,fix-ocaml-gc,tw_104501,0.3702
tb2,fix-ocaml-gc,tw_529492,0.3668
tb2,fix-ocaml-gc,tw_672607,0.3628
tb2,fix-ocaml-gc,tw_313711,0.3625
tb2,fix-ocaml-gc,tw_248066,0.3604
tb2,fix-ocaml-gc,tw_612294,0.3584
tb2,fix-ocaml-gc,tw_690723,0.3552
tb2,fix-ocaml-gc,tw_501421,0.3511
tb2,gcode-to-text,tw_712739,0.3884
tb2,gcode-to-text,tw_120186,0.3732
tb2,gcode-to-text,tw_712723,0.3678
tb2,gcode-to-text,tw_730164,0.3473
tb2,gcode-to-text,tw_713340,0.3313
tb2,gcode-to-text,tw_712748,0.3229
tb2,gcode-to-text,tw_479699,0.3193
tb2,gcode-to-text,tw_272691,0.3085
tb2,gcode-to-text,tw_712764,0.3012
tb2,gcode-to-text,tw_12180,0.3005
tb2,gcode-to-text,tw_532828,0.2945
tb2,gcode-to-text,tw_739750,0.2891
tb2,gcode-to-text,tw_713457,0.2889
tb2,gcode-to-text,tw_166221,0.2805
tb2,gcode-to-text,tw_14129,0.2804
tb2,gcode-to-text,tw_204417,0.2774
tb2,gcode-to-text,tw_740786,0.2772
tb2,gcode-to-text,tw_690723,0.2770
tb2,gcode-to-text,tw_486189,0.2743
tb2,gcode-to-text,tw_532765,0.2742
tb2,git-leak-recovery,tw_329715,0.6816
tb2,git-leak-recovery,tw_277043,0.5807
tb2,git-leak-recovery,tw_41811,0.5698
tb2,git-leak-recovery,tw_361500,0.5245
tb2,git-leak-recovery,tw_17356,0.4799
tb2,git-leak-recovery,tw_594774,0.4753
tb2,git-leak-recovery,tw_459969,0.4726
tb2,git-leak-recovery,tw_424753,0.4670
tb2,git-leak-recovery,tw_379693,0.4633
tb2,git-leak-recovery,tw_524015,0.4484
tb2,git-leak-recovery,tw_8603,0.4432
tb2,git-leak-recovery,tw_455236,0.4396
tb2,git-leak-recovery,tw_644384,0.4368
tb2,git-leak-recovery,tw_230022,0.4356
tb2,git-leak-recovery,tw_364652,0.4288
tb2,git-leak-recovery,tw_475765,0.4266
tb2,git-leak-recovery,tw_702310,0.4249
tb2,git-leak-recovery,tw_496399,0.4237
tb2,git-leak-recovery,tw_207321,0.4234
tb2,git-leak-recovery,tw_6480,0.4181
tb2,git-multibranch,tw_322195,0.6028
tb2,git-multibranch,tw_100278,0.5541
tb2,git-multibranch,tw_277043,0.5381
tb2,git-multibranch,tw_380902,0.5101
tb2,git-multibranch,tw_481948,0.4999
tb2,git-multibranch,tw_605716,0.4985
tb2,git-multibranch,tw_299505,0.4866
tb2,git-multibranch,tw_339953,0.4849
tb2,git-multibranch,tw_484991,0.4842
tb2,git-multibranch,tw_702310,0.4799
tb2,git-multibranch,tw_694892,0.4774
tb2,git-multibranch,tw_694705,0.4743
tb2,git-multibranch,tw_313915,0.4656
tb2,git-multibranch,tw_196141,0.4609
tb2,git-multibranch,tw_424753,0.4593
tb2,git-multibranch,tw_517445,0.4569
tb2,git-multibranch,tw_230022,0.4569
tb2,git-multibranch,tw_661947,0.4566
tb2,git-multibranch,tw_131625,0.4553
tb2,git-multibranch,tw_361500,0.4507
tb2,gpt2-codegolf,tw_326514,0.3817
tb2,gpt2-codegolf,tw_276570,0.3743
tb2,gpt2-codegolf,tw_152942,0.3741
tb2,gpt2-codegolf,tw_565602,0.3708
tb2,gpt2-codegolf,tw_274045,0.3609
tb2,gpt2-codegolf,tw_707448,0.3594
tb2,gpt2-codegolf,tw_44879,0.3574
tb2,gpt2-codegolf,tw_419029,0.3548
tb2,gpt2-codegolf,tw_357120,0.3464
tb2,gpt2-codegolf,tw_569867,0.3422
tb2,gpt2-codegolf,tw_366394,0.3416
tb2,gpt2-codegolf,tw_668448,0.3410
tb2,gpt2-codegolf,tw_289380,0.3392
tb2,gpt2-codegolf,tw_293066,0.3383
tb2,gpt2-codegolf,tw_132235,0.3380
tb2,gpt2-codegolf,tw_272691,0.3380
tb2,gpt2-codegolf,tw_615816,0.3371
tb2,gpt2-codegolf,tw_474074,0.3329
tb2,gpt2-codegolf,tw_694456,0.3321
tb2,gpt2-codegolf,tw_717922,0.3312
tb2,headless-terminal,tw_682259,0.3518
tb2,headless-terminal,tw_460725,0.3512
tb2,headless-terminal,tw_8593,0.3464
tb2,headless-terminal,tw_479594,0.3426
tb2,headless-terminal,tw_84824,0.3315
tb2,headless-terminal,tw_479208,0.3064
tb2,headless-terminal,tw_307573,0.2721
tb2,headless-terminal,tw_28584,0.2699
tb2,headless-terminal,tw_12557,0.2617
tb2,headless-terminal,tw_274255,0.2557
tb2,headless-terminal,tw_11884,0.2372
tb2,headless-terminal,tw_84528,0.2298
tb2,headless-terminal,tw_19419,0.2286
tb2,headless-terminal,tw_245018,0.2278
tb2,headless-terminal,tw_185583,0.2277
tb2,headless-terminal,tw_173715,0.2267
tb2,headless-terminal,tw_124511,0.2212
tb2,headless-terminal,tw_101703,0.2193
tb2,headless-terminal,tw_499633,0.2169
tb2,headless-terminal,tw_238890,0.2166
tb2,hf-model-inference,tw_460725,0.3893
tb2,hf-model-inference,tw_9213,0.3709
tb2,hf-model-inference,tw_333322,0.3684
tb2,hf-model-inference,tw_285082,0.3621
tb2,hf-model-inference,tw_323887,0.3556
tb2,hf-model-inference,tw_28581,0.3541
tb2,hf-model-inference,tw_245018,0.3467
tb2,hf-model-inference,tw_196793,0.3454
tb2,hf-model-inference,tw_494670,0.3439
tb2,hf-model-inference,tw_582852,0.3431
tb2,hf-model-inference,tw_123382,0.3394
tb2,hf-model-inference,tw_188928,0.3371
tb2,hf-model-inference,tw_318475,0.3343
tb2,hf-model-inference,tw_8944,0.3290
tb2,hf-model-inference,tw_15324,0.3272
tb2,hf-model-inference,tw_288382,0.3204
tb2,hf-model-inference,tw_105368,0.3192
tb2,hf-model-inference,tw_273601,0.3190
tb2,hf-model-inference,tw_12330,0.3188
tb2,hf-model-inference,tw_166689,0.3185
tb2,install-windows-3.11,tw_145735,0.3224
tb2,install-windows-3.11,tw_337582,0.2890
tb2,install-windows-3.11,tw_128100,0.2832
tb2,install-windows-3.11,tw_11181,0.2701
tb2,install-windows-3.11,tw_436604,0.2509
tb2,install-windows-3.11,tw_268884,0.2419
tb2,install-windows-3.11,tw_84528,0.2337
tb2,install-windows-3.11,tw_11428,0.2327
tb2,install-windows-3.11,tw_503757,0.2315
tb2,install-windows-3.11,tw_42850,0.2311
tb2,install-windows-3.11,tw_417930,0.2256
tb2,install-windows-3.11,tw_252404,0.2228
tb2,install-windows-3.11,tw_479594,0.2227
tb2,install-windows-3.11,tw_284594,0.2222
tb2,install-windows-3.11,tw_673250,0.2220
tb2,install-windows-3.11,tw_590773,0.2213
tb2,install-windows-3.11,tw_385285,0.2190
tb2,install-windows-3.11,tw_132013,0.2186
tb2,install-windows-3.11,tw_673251,0.2181
tb2,install-windows-3.11,tw_106085,0.2166
tb2,kv-store-grpc,tw_245018,0.4712
tb2,kv-store-grpc,tw_285202,0.4551
tb2,kv-store-grpc,tw_31286,0.4035
tb2,kv-store-grpc,tw_499633,0.3991
tb2,kv-store-grpc,tw_462454,0.3978
tb2,kv-store-grpc,tw_36397,0.3867
tb2,kv-store-grpc,tw_588949,0.3856
tb2,kv-store-grpc,tw_352828,0.3855
tb2,kv-store-grpc,tw_237106,0.3806
tb2,kv-store-grpc,tw_608502,0.3687
tb2,kv-store-grpc,tw_503757,0.3651
tb2,kv-store-grpc,tw_262693,0.3645
tb2,kv-store-grpc,tw_653627,0.3628
tb2,kv-store-grpc,tw_653620,0.3628
tb2,kv-store-grpc,tw_588961,0.3617
tb2,kv-store-grpc,tw_307573,0.3537
tb2,kv-store-grpc,tw_670884,0.3531
tb2,kv-store-grpc,tw_284594,0.3477
tb2,kv-store-grpc,tw_28584,0.3473
tb2,kv-store-grpc,tw_590725,0.3455
tb2,large-scale-text-editing,tw_284665,0.4473
tb2,large-scale-text-editing,tw_6185,0.4230
tb2,large-scale-text-editing,tw_11045,0.3997
tb2,large-scale-text-editing,tw_12673,0.3985
tb2,large-scale-text-editing,tw_474817,0.3913
tb2,large-scale-text-editing,tw_522753,0.3803
tb2,large-scale-text-editing,tw_101457,0.3720
tb2,large-scale-text-editing,tw_240515,0.3606
tb2,large-scale-text-editing,tw_252292,0.3479
tb2,large-scale-text-editing,tw_187062,0.3455
tb2,large-scale-text-editing,tw_17688,0.3385
tb2,large-scale-text-editing,tw_125983,0.3323
tb2,large-scale-text-editing,tw_613847,0.3306
tb2,large-scale-text-editing,tw_147333,0.3190
tb2,large-scale-text-editing,tw_220269,0.3102
tb2,large-scale-text-editing,tw_9913,0.3094
tb2,large-scale-text-editing,tw_338711,0.3064
tb2,large-scale-text-editing,tw_338986,0.3025
tb2,large-scale-text-editing,tw_474868,0.3013
tb2,large-scale-text-editing,tw_474880,0.2966
tb2,largest-eigenval,tw_276570,0.4338
tb2,largest-eigenval,tw_247633,0.3356
tb2,largest-eigenval,tw_473991,0.2798
tb2,largest-eigenval,tw_125964,0.2766
tb2,largest-eigenval,tw_30411,0.2647
tb2,largest-eigenval,tw_92921,0.2629
tb2,largest-eigenval,tw_251773,0.2535
tb2,largest-eigenval,tw_536409,0.2501
tb2,largest-eigenval,tw_627639,0.2376
tb2,largest-eigenval,tw_366394,0.2368
tb2,largest-eigenval,tw_479372,0.2315
tb2,largest-eigenval,tw_645040,0.2313
tb2,largest-eigenval,tw_419029,0.2286
tb2,largest-eigenval,tw_418406,0.2283
tb2,largest-eigenval,tw_126385,0.2264
tb2,largest-eigenval,tw_565602,0.2250
tb2,largest-eigenval,tw_151591,0.2219
tb2,largest-eigenval,tw_21631,0.2178
tb2,largest-eigenval,tw_5976,0.2161
tb2,largest-eigenval,tw_694721,0.2156
tb2,llm-inference-batching-scheduler,tw_132235,0.4743
tb2,llm-inference-batching-scheduler,tw_293066,0.4625
tb2,llm-inference-batching-scheduler,tw_718060,0.4524
tb2,llm-inference-batching-scheduler,tw_668448,0.4470
tb2,llm-inference-batching-scheduler,tw_419029,0.4469
tb2,llm-inference-batching-scheduler,tw_127063,0.4462
tb2,llm-inference-batching-scheduler,tw_338947,0.4178
tb2,llm-inference-batching-scheduler,tw_47866,0.4170
tb2,llm-inference-batching-scheduler,tw_12788,0.4127
tb2,llm-inference-batching-scheduler,tw_25727,0.4122
tb2,llm-inference-batching-scheduler,tw_740941,0.4071
tb2,llm-inference-batching-scheduler,tw_617488,0.4068
tb2,llm-inference-batching-scheduler,tw_502404,0.4032
tb2,llm-inference-batching-scheduler,tw_130218,0.3993
tb2,llm-inference-batching-scheduler,tw_454290,0.3989
tb2,llm-inference-batching-scheduler,tw_102792,0.3985
tb2,llm-inference-batching-scheduler,tw_136910,0.3918
tb2,llm-inference-batching-scheduler,tw_262982,0.3897
tb2,llm-inference-batching-scheduler,tw_565602,0.3884
tb2,llm-inference-batching-scheduler,tw_628416,0.3876
tb2,log-summary-date-ranges,tw_647708,0.4724
tb2,log-summary-date-ranges,tw_296822,0.4246
tb2,log-summary-date-ranges,tw_259453,0.4223
tb2,log-summary-date-ranges,tw_11045,0.4176
tb2,log-summary-date-ranges,tw_603225,0.4023
tb2,log-summary-date-ranges,tw_240515,0.3945
tb2,log-summary-date-ranges,tw_529306,0.3780
tb2,log-summary-date-ranges,tw_21631,0.3778
tb2,log-summary-date-ranges,tw_12673,0.3597
tb2,log-summary-date-ranges,tw_139449,0.3558
tb2,log-summary-date-ranges,tw_6185,0.3371
tb2,log-summary-date-ranges,tw_310042,0.3354
tb2,log-summary-date-ranges,tw_120670,0.3311
tb2,log-summary-date-ranges,tw_100135,0.3265
tb2,log-summary-date-ranges,tw_12789,0.3260
tb2,log-summary-date-ranges,tw_314564,0.3257
tb2,log-summary-date-ranges,tw_30769,0.3189
tb2,log-summary-date-ranges,tw_740537,0.3112
tb2,log-summary-date-ranges,tw_330661,0.3084
tb2,log-summary-date-ranges,tw_345748,0.3039
tb2,mailman,tw_273601,0.4937
tb2,mailman,tw_245501,0.3808
tb2,mailman,tw_507605,0.3760
tb2,mailman,tw_316426,0.3495
tb2,mailman,tw_473770,0.3263
tb2,mailman,tw_654921,0.3029
tb2,mailman,tw_354080,0.2867
tb2,mailman,tw_119177,0.2839
tb2,mailman,tw_5555,0.2629
tb2,mailman,tw_114781,0.2616
tb2,mailman,tw_88652,0.2599
tb2,mailman,tw_352828,0.2569
tb2,mailman,tw_460725,0.2567
tb2,mailman,tw_17320,0.2563
tb2,mailman,tw_315983,0.2503
tb2,mailman,tw_542219,0.2488
tb2,mailman,tw_615327,0.2409
tb2,mailman,tw_454974,0.2368
tb2,mailman,tw_316028,0.2325
tb2,mailman,tw_105743,0.2302
tb2,make-doom-for-mips,tw_123305,0.4295
tb2,make-doom-for-mips,tw_101812,0.3945
tb2,make-doom-for-mips,tw_185638,0.3803
tb2,make-doom-for-mips,tw_171615,0.3787
tb2,make-doom-for-mips,tw_171606,0.3776
tb2,make-doom-for-mips,tw_443383,0.3772
tb2,make-doom-for-mips,tw_4289,0.3748
tb2,make-doom-for-mips,tw_198099,0.3585
tb2,make-doom-for-mips,tw_121663,0.3491
tb2,make-doom-for-mips,tw_217787,0.3469
tb2,make-doom-for-mips,tw_303681,0.3423
tb2,make-doom-for-mips,tw_690723,0.3410
tb2,make-doom-for-mips,tw_732042,0.3379
tb2,make-doom-for-mips,tw_346538,0.3350
tb2,make-doom-for-mips,tw_120186,0.3344
tb2,make-doom-for-mips,tw_173715,0.3338
tb2,make-doom-for-mips,tw_101655,0.3331
tb2,make-doom-for-mips,tw_114823,0.3328
tb2,make-doom-for-mips,tw_352867,0.3293
tb2,make-doom-for-mips,tw_11733,0.3222
tb2,make-mips-interpreter,tw_123305,0.3417
tb2,make-mips-interpreter,tw_217787,0.3252
tb2,make-mips-interpreter,tw_171606,0.3156
tb2,make-mips-interpreter,tw_101812,0.3096
tb2,make-mips-interpreter,tw_171615,0.3089
tb2,make-mips-interpreter,tw_114823,0.3049
tb2,make-mips-interpreter,tw_303681,0.2881
tb2,make-mips-interpreter,tw_185638,0.2811
tb2,make-mips-interpreter,tw_352867,0.2777
tb2,make-mips-interpreter,tw_528387,0.2685
tb2,make-mips-interpreter,tw_732042,0.2652
tb2,make-mips-interpreter,tw_12457,0.2641
tb2,make-mips-interpreter,tw_346538,0.2632
tb2,make-mips-interpreter,tw_119284,0.2626
tb2,make-mips-interpreter,tw_690723,0.2621
tb2,make-mips-interpreter,tw_544670,0.2621
tb2,make-mips-interpreter,tw_713358,0.2615
tb2,make-mips-interpreter,tw_119148,0.2614
tb2,make-mips-interpreter,tw_443383,0.2611
tb2,make-mips-interpreter,tw_546064,0.2598
tb2,mcmc-sampling-stan,tw_533619,0.3047
tb2,mcmc-sampling-stan,tw_157071,0.3030
tb2,mcmc-sampling-stan,tw_276310,0.3027
tb2,mcmc-sampling-stan,tw_711228,0.2834
tb2,mcmc-sampling-stan,tw_474074,0.2758
tb2,mcmc-sampling-stan,tw_488034,0.2750
tb2,mcmc-sampling-stan,tw_556670,0.2729
tb2,mcmc-sampling-stan,tw_244302,0.2707
tb2,mcmc-sampling-stan,tw_500724,0.2680
tb2,mcmc-sampling-stan,tw_293066,0.2655
tb2,mcmc-sampling-stan,tw_510751,0.2634
tb2,mcmc-sampling-stan,tw_530770,0.2630
tb2,mcmc-sampling-stan,tw_314564,0.2609
tb2,mcmc-sampling-stan,tw_274045,0.2591
tb2,mcmc-sampling-stan,tw_615816,0.2590
tb2,mcmc-sampling-stan,tw_120575,0.2587
tb2,mcmc-sampling-stan,tw_240852,0.2570
tb2,mcmc-sampling-stan,tw_30769,0.2562
tb2,mcmc-sampling-stan,tw_259453,0.2562
tb2,mcmc-sampling-stan,tw_433818,0.2556
tb2,merge-diff-arc-agi-task,tw_605716,0.5746
tb2,merge-diff-arc-agi-task,tw_281692,0.5741
tb2,merge-diff-arc-agi-task,tw_717308,0.5739
tb2,merge-diff-arc-agi-task,tw_131625,0.5607
tb2,merge-diff-arc-agi-task,tw_42586,0.5535
tb2,merge-diff-arc-agi-task,tw_187776,0.5474
tb2,merge-diff-arc-agi-task,tw_277043,0.5388
tb2,merge-diff-arc-agi-task,tw_203087,0.5360
tb2,merge-diff-arc-agi-task,tw_196141,0.5339
tb2,merge-diff-arc-agi-task,tw_673903,0.5269
tb2,merge-diff-arc-agi-task,tw_274399,0.5242
tb2,merge-diff-arc-agi-task,tw_481948,0.5233
tb2,merge-diff-arc-agi-task,tw_678586,0.5111
tb2,merge-diff-arc-agi-task,tw_664703,0.5105
tb2,merge-diff-arc-agi-task,tw_670403,0.5061
tb2,merge-diff-arc-agi-task,tw_380902,0.5005
tb2,merge-diff-arc-agi-task,tw_475765,0.4994
tb2,merge-diff-arc-agi-task,tw_306537,0.4951
tb2,merge-diff-arc-agi-task,tw_678582,0.4930
tb2,merge-diff-arc-agi-task,tw_590222,0.4904
tb2,model-extraction-relu-logits,tw_276570,0.4499
tb2,model-extraction-relu-logits,tw_565602,0.4429
tb2,model-extraction-relu-logits,tw_229404,0.4300
tb2,model-extraction-relu-logits,tw_718060,0.4198
tb2,model-extraction-relu-logits,tw_644238,0.4188
tb2,model-extraction-relu-logits,tw_24569,0.3991
tb2,model-extraction-relu-logits,tw_487175,0.3892
tb2,model-extraction-relu-logits,tw_124734,0.3886
tb2,model-extraction-relu-logits,tw_544861,0.3832
tb2,model-extraction-relu-logits,tw_92921,0.3751
tb2,model-extraction-relu-logits,tw_30411,0.3688
tb2,model-extraction-relu-logits,tw_463661,0.3641
tb2,model-extraction-relu-logits,tw_25727,0.3641
tb2,model-extraction-relu-logits,tw_12673,0.3640
tb2,model-extraction-relu-logits,tw_293066,0.3629
tb2,model-extraction-relu-logits,tw_668448,0.3599
tb2,model-extraction-relu-logits,tw_346538,0.3502
tb2,model-extraction-relu-logits,tw_5976,0.3480
tb2,model-extraction-relu-logits,tw_366394,0.3464
tb2,model-extraction-relu-logits,tw_615831,0.3376
tb2,modernize-scientific-stack,tw_12673,0.5969
tb2,modernize-scientific-stack,tw_100135,0.5910
tb2,modernize-scientific-stack,tw_647708,0.5055
tb2,modernize-scientific-stack,tw_6185,0.4897
tb2,modernize-scientific-stack,tw_150349,0.4697
tb2,modernize-scientific-stack,tw_21631,0.4475
tb2,modernize-scientific-stack,tw_644238,0.4322
tb2,modernize-scientific-stack,tw_30411,0.4128
tb2,modernize-scientific-stack,tw_707979,0.4122
tb2,modernize-scientific-stack,tw_740537,0.4082
tb2,modernize-scientific-stack,tw_296822,0.3945
tb2,modernize-scientific-stack,tw_754591,0.3927
tb2,modernize-scientific-stack,tw_229404,0.3897
tb2,modernize-scientific-stack,tw_11045,0.3696
tb2,modernize-scientific-stack,tw_5976,0.3677
tb2,modernize-scientific-stack,tw_276310,0.3643
tb2,modernize-scientific-stack,tw_125964,0.3566
tb2,modernize-scientific-stack,tw_366394,0.3551
tb2,modernize-scientific-stack,tw_536409,0.3525
tb2,modernize-scientific-stack,tw_240515,0.3464
tb2,mteb-leaderboard,tw_9913,0.3779
tb2,mteb-leaderboard,tw_474524,0.3749
tb2,mteb-leaderboard,tw_615327,0.3707
tb2,mteb-leaderboard,tw_357120,0.3646
tb2,mteb-leaderboard,tw_17946,0.3634
tb2,mteb-leaderboard,tw_92502,0.3627
tb2,mteb-leaderboard,tw_323887,0.3544
tb2,mteb-leaderboard,tw_241555,0.3521
tb2,mteb-leaderboard,tw_563797,0.3427
tb2,mteb-leaderboard,tw_645049,0.3421
tb2,mteb-leaderboard,tw_10593,0.3410
tb2,mteb-leaderboard,tw_761397,0.3367
tb2,mteb-leaderboard,tw_668481,0.3305
tb2,mteb-leaderboard,tw_473702,0.3304
tb2,mteb-leaderboard,tw_12648,0.3262
tb2,mteb-leaderboard,tw_2597,0.3218
tb2,mteb-leaderboard,tw_43020,0.3206
tb2,mteb-leaderboard,tw_197232,0.3150
tb2,mteb-leaderboard,tw_474864,0.3088
tb2,mteb-leaderboard,tw_7111,0.3084
tb2,mteb-retrieve,tw_82577,0.5615
tb2,mteb-retrieve,tw_284665,0.5526
tb2,mteb-retrieve,tw_12789,0.5172
tb2,mteb-retrieve,tw_323887,0.5006
tb2,mteb-retrieve,tw_526185,0.4975
tb2,mteb-retrieve,tw_125983,0.4850
tb2,mteb-retrieve,tw_12788,0.4826
tb2,mteb-retrieve,tw_556670,0.4716
tb2,mteb-retrieve,tw_357120,0.4691
tb2,mteb-retrieve,tw_529306,0.4679
tb2,mteb-retrieve,tw_613847,0.4674
tb2,mteb-retrieve,tw_6636,0.4672
tb2,mteb-retrieve,tw_217121,0.4633
tb2,mteb-retrieve,tw_492423,0.4627
tb2,mteb-retrieve,tw_615327,0.4618
tb2,mteb-retrieve,tw_197453,0.4545
tb2,mteb-retrieve,tw_474074,0.4435
tb2,mteb-retrieve,tw_256057,0.4423
tb2,mteb-retrieve,tw_510621,0.4420
tb2,mteb-retrieve,tw_575077,0.4399
tb2,multi-source-data-merger,tw_338503,0.4717
tb2,multi-source-data-merger,tw_438112,0.4439
tb2,multi-source-data-merger,tw_12789,0.4372
tb2,multi-source-data-merger,tw_284665,0.4293
tb2,multi-source-data-merger,tw_139449,0.4273
tb2,multi-source-data-merger,tw_11045,0.4179
tb2,multi-source-data-merger,tw_338787,0.4111
tb2,multi-source-data-merger,tw_584886,0.3845
tb2,multi-source-data-merger,tw_12788,0.3821
tb2,multi-source-data-merger,tw_30769,0.3781
tb2,multi-source-data-merger,tw_16629,0.3732
tb2,multi-source-data-merger,tw_631081,0.3728
tb2,multi-source-data-merger,tw_576477,0.3628
tb2,multi-source-data-merger,tw_629272,0.3622
tb2,multi-source-data-merger,tw_717308,0.3579
tb2,multi-source-data-merger,tw_338986,0.3577
tb2,multi-source-data-merger,tw_492423,0.3576
tb2,multi-source-data-merger,tw_628416,0.3575
tb2,multi-source-data-merger,tw_589790,0.3539
tb2,multi-source-data-merger,tw_240515,0.3522
tb2,nginx-request-logging,tw_248466,0.5470
tb2,nginx-request-logging,tw_290836,0.5388
tb2,nginx-request-logging,tw_330661,0.5232
tb2,nginx-request-logging,tw_475630,0.5042
tb2,nginx-request-logging,tw_465446,0.5005
tb2,nginx-request-logging,tw_39289,0.4910
tb2,nginx-request-logging,tw_656648,0.4884
tb2,nginx-request-logging,tw_196793,0.4638
tb2,nginx-request-logging,tw_655540,0.4610
tb2,nginx-request-logging,tw_649919,0.4556
tb2,nginx-request-logging,tw_473770,0.4508
tb2,nginx-request-logging,tw_138158,0.4501
tb2,nginx-request-logging,tw_7921,0.4435
tb2,nginx-request-logging,tw_476864,0.4419
tb2,nginx-request-logging,tw_587055,0.4377
tb2,nginx-request-logging,tw_575077,0.4369
tb2,nginx-request-logging,tw_124511,0.4364
tb2,nginx-request-logging,tw_649977,0.4335
tb2,nginx-request-logging,tw_590725,0.4316
tb2,nginx-request-logging,tw_6740,0.4285
tb2,openssl-selfsigned-cert,tw_536315,0.5885
tb2,openssl-selfsigned-cert,tw_612974,0.5020
tb2,openssl-selfsigned-cert,tw_526697,0.4940
tb2,openssl-selfsigned-cert,tw_508682,0.4629
tb2,openssl-selfsigned-cert,tw_358114,0.4471
tb2,openssl-selfsigned-cert,tw_235183,0.4422
tb2,openssl-selfsigned-cert,tw_672428,0.3852
tb2,openssl-selfsigned-cert,tw_322195,0.3776
tb2,openssl-selfsigned-cert,tw_16895,0.3621
tb2,openssl-selfsigned-cert,tw_296397,0.3535
tb2,openssl-selfsigned-cert,tw_417535,0.3464
tb2,openssl-selfsigned-cert,tw_529969,0.3413
tb2,openssl-selfsigned-cert,tw_661947,0.3379
